0.108695652,0.394021739,0.636413043,0.135869565,0.692314518,0.08695652,0.57608696,0.136775358,-0.029503107,0.692314518,0.19701087
0.102209945,0.392265193,0.601657459,0.187845304,0.724734009,0.02209945,0.569060776,-0.152854508,0.341752171,0.724734009,0.196132597
0.107238606,0.394101877,0.637265416,0.085790885,0.640954715,0.07238606,0.576407512,0.143878467,-0.387207964,0.640954715,0.197050939
0.113513514,0.402702703,0.640540541,0.17027027,0.681435881,0.13513514,0.610810816,0.171171175,0.216216214,0.681435881,0.201351352
0.117647059,0.392156863,0.575070028,0.238095238,0.728275282,0.17647059,0.568627456,-0.374416433,0.700680271,0.728275282,0.196078432
0.112044818,0.37535014,0.569467787,0.212885154,0.749395512,0.12044818,0.50140056,-0.421101775,0.520608243,0.749395512,0.18767507
0.122905028,0.399441341,0.651396648,0.159217877,0.703629488,0.22905028,0.597765368,0.261638733,0.13727055,0.703629488,0.199720671
0.127478754,0.368271955,0.625212465,0.257790368,0.733364662,0.27478754,0.473087824,0.043437208,0.841359771,0.733364662,0.184135978
0.137426901,0.362573099,0.610526316,0.184210526,0.651470323,0.37426901,0.4502924,-0.078947367,0.315789471,0.651470323,0.18128655
0.108938547,0.38547486,0.601117318,0.136871508,0.670269265,0.08938547,0.54189944,-0.157355683,-0.022346371,0.670269265,0.19273743
0.122093023,0.389534884,0.612209302,0.130813953,0.626667449,0.22093023,0.558139536,-0.064922483,-0.065614621,0.626667449,0.194767442
0.121301775,0.349112426,0.595266272,0.127218935,0.636846209,0.21301775,0.396449704,-0.2061144,-0.091293321,0.636846209,0.174556213
0.116959064,0.365497076,0.604678363,0.195906433,0.671314717,0.16959064,0.461988304,-0.127680308,0.399331664,0.671314717,0.182748538
0.102493075,0.40166205,0.581440443,0.182825485,0.90165629,0.02493075,0.6066482,-0.321329642,0.305896321,0.90165629,0.200831025
0.119113573,0.387811634,0.606371191,0.096952909,0.84642011,0.19113573,0.551246536,-0.113573408,-0.307479221,0.84642011,0.193905817
0.122562674,0.367688022,0.601949861,0.139275766,0.707769409,0.22562674,0.470752088,-0.150417825,-0.0051731,0.707769409,0.183844011
0.125730994,0.347953216,0.584210526,0.169590643,0.648440432,0.25730994,0.391812864,-0.298245617,0.211361736,0.648440432,0.173976608
0.134502924,0.371345029,0.625146199,0.16374269,0.717965622,0.34502924,0.48538012,0.042884992,0.169590643,0.717965622,0.185672515
0.12034384,0.401146132,0.642120344,0.137535817,0.751364243,0.2034384,0.604584528,0.1843362,-0.017601307,0.751364243,0.200573066
0.093663912,0.388429752,0.585950413,0.154269972,0.688623147,-0.06336088,0.553719008,-0.283746558,0.101928371,0.688623147,0.194214876
0.120689655,0.359195402,0.595402299,0.163793103,0.685132489,0.20689655,0.436781608,-0.204980842,0.169950736,0.685132489,0.179597701
0.103542234,0.38147139,0.616621253,0.204359673,0.650609876,0.03542234,0.52588556,-0.028156225,0.45971195,0.650609876,0.190735695
0.120967742,0.387096774,0.590860215,0.180107527,0.707725776,0.20967742,0.548387096,-0.242831542,0.286482336,0.707725776,0.193548387
0.110810811,0.408108108,0.627027027,0.140540541,0.842494865,0.10810811,0.632432432,0.058558558,0.003861007,0.842494865,0.204054054
0.104109589,0.4,0.604109589,0.15890411,0.776277073,0.04109589,0.6,-0.132420092,0.135029357,0.776277073,0.2
0.127027027,0.375675676,0.616216216,0.137837838,0.630236648,0.27027027,0.502702704,-0.031531533,-0.015444014,0.630236648,0.187837838
0.121546961,0.392265193,0.598895028,0.160220994,0.82076377,0.21546961,0.569060776,-0.175874767,0.144435671,0.82076377,0.196132597
0.115606936,0.401734104,0.642774566,0.130057803,0.659399354,0.15606936,0.606936416,0.18978805,-0.071015693,0.659399354,0.200867052
0.126801153,0.365994236,0.626224784,0.112391931,0.752477763,0.26801153,0.463976944,0.0518732,-0.197200493,0.752477763,0.182997118
0.108571429,0.388571429,0.637142857,0.122857143,0.68604355,0.08571429,0.55428572,0.142857142,-0.122448979,0.68604355,0.194285715
0.117142857,0.371428571,0.577142857,0.208571429,0.655191365,0.17142857,0.485714288,-0.357142858,0.489795921,0.655191365,0.185714286
0.141274238,0.326869806,0.600831025,0.216066482,0.683870615,0.41274238,0.307479224,-0.159741458,0.543332014,0.683870615,0.163434903
0.125,0.361702128,0.591489362,0.199468085,0.834429698,0.25,0.446808512,-0.23758865,0.424772036,0.834429698,0.180851064
0.145552561,0.361185984,0.611590296,0.145552561,0.710912747,0.45552561,0.444743936,-0.070080867,0.03966115,0.710912747,0.180592992
0.135359116,0.370165746,0.618232044,0.110497238,0.684793895,0.35359116,0.480662984,-0.014732967,-0.210734014,0.684793895,0.185082873
0.128767123,0.383561644,0.639726027,0.246575342,0.653573445,0.28767123,0.534246576,0.164383558,0.761252443,0.653573445,0.191780822
0.111413043,0.377717391,0.590217391,0.152173913,0.702020294,0.11413043,0.510869568,-0.248188408,0.086956521,0.702020294,0.188858696
0.136612022,0.37704918,0.618579235,0.196721311,0.721660484,0.36612022,0.50819672,-0.011839708,0.405152221,0.721660484,0.18852459
0.132992327,0.3657289,0.64168798,0.122762148,0.680896574,0.32992327,0.4629156,0.180733167,-0.123127514,0.680896574,0.18286445
0.118598383,0.358490566,0.606199461,0.199460916,0.741791112,0.18598383,0.433962264,-0.115004492,0.424720829,0.741791112,0.179245283
0.133333333,0.370666667,0.686666667,0.096,0.614837608,0.33333333,0.482666672,0.555555558,-0.314285714,0.614837608,0.185333334
0.12628866,0.381443299,0.639690722,0.121134021,0.739274347,0.2628866,0.5257732,0.16408935,-0.134756993,0.739274347,0.19072165
0.116710875,0.360742706,0.613527851,0.180371353,0.653594389,0.16710875,0.442970824,-0.053934575,0.288366807,0.653594389,0.180371353
0.137837838,0.345945946,0.608108108,0.181081081,0.641560344,0.37837838,0.383783784,-0.0990991,0.293436293,0.641560344,0.172972973
0.128342246,0.368983957,0.637967914,0.077540107,0.733401314,0.28342246,0.475935832,0.149732617,-0.446142093,0.733401314,0.184491979
0.125,0.377777778,0.630555556,0.072222222,0.624885468,0.25,0.511111112,0.087962967,-0.484126986,0.624885468,0.188888889
0.126649077,0.382585752,0.607124011,0.092348285,0.691223688,0.26649077,0.530343008,-0.107299908,-0.340369393,0.691223688,0.191292876
0.115479115,0.351351351,0.543734644,0.110565111,0.739783983,0.15479115,0.405405408,-0.635544633,-0.210249207,0.739783983,0.175675676
0.157360406,0.375634518,0.66142132,0.14213198,0.862700541,0.57360406,0.502538072,0.345177667,0.015228429,0.862700541,0.187817259
0.115281501,0.36461126,0.599731903,0.18230563,0.759909375,0.15281501,0.45844504,-0.168900808,0.302183071,0.759909375,0.18230563
0.133333333,0.362666667,0.630666667,0.170666667,0.787546664,0.33333333,0.450666672,0.088888892,0.219047621,0.787546664,0.181333334
0.106100796,0.381962865,0.608222812,0.106100796,0.64016059,0.06100796,0.527851464,-0.098143233,-0.242137171,0.64016059,0.190981433
0.124675325,0.358441558,0.622077922,0.142857143,0.622630503,0.24675325,0.433766232,0.017316017,0.020408164,0.622630503,0.179220779
0.137096774,0.365591398,0.63655914,0.27688172,0.628932887,0.37096774,0.462365592,0.137992833,0.977726571,0.628932887,0.182795699
0.117962466,0.410187668,0.639946381,0.09383378,0.666794314,0.17962466,0.640750672,0.166219842,-0.329758714,0.666794314,0.205093834
0.133858268,0.377952756,0.600787402,0.267716535,0.850085301,0.33858268,0.511811024,-0.160104983,0.912260964,0.850085301,0.188976378
0.137096774,0.35483871,0.615053763,0.129032258,0.685073147,0.37096774,0.41935484,-0.041218642,-0.078341014,0.685073147,0.177419355
0.136842105,0.373684211,0.628947368,0.097368421,0.668400017,0.36842105,0.494736848,0.0745614,-0.304511279,0.668400017,0.186842106
0.127320955,0.355437666,0.587002653,0.193633952,0.632800536,0.27320955,0.421750664,-0.274977892,0.383099657,0.632800536,0.177718833
0.130434783,0.358695652,0.584782609,0.160326087,0.784796025,0.30434783,0.434782608,-0.293478258,0.145186336,0.784796025,0.179347826
0.138888889,0.344444444,0.591666667,0.2,0.750065718,0.38888889,0.377777776,-0.236111108,0.428571429,0.750065718,0.172222222
0.143250689,0.349862259,0.599724518,0.195592287,0.835398356,0.43250689,0.39944904,-0.16896235,0.397087764,0.835398356,0.17493113
0.115384615,0.362637363,0.575824176,0.153846154,0.618530724,0.15384615,0.450549456,-0.368131867,0.0989011,0.618530724,0.181318682
0.12568306,0.360655738,0.629508197,0.163934426,0.756310506,0.2568306,0.442622952,0.079234975,0.170960186,0.756310506,0.180327869
0.117346939,0.354591837,0.573469388,0.18877551,0.621792745,0.17346939,0.418367352,-0.3877551,0.3483965,0.621792745,0.177295919
0.139726027,0.350684932,0.620547945,0.142465753,0.77594197,0.39726027,0.402739728,0.004566208,0.017612521,0.77594197,0.175342466
0.124675325,0.381818182,0.622077922,0.225974026,0.615259977,0.24675325,0.527272728,0.017316017,0.614100186,0.615259977,0.190909091
0.125,0.355555556,0.625,0.188888889,0.788927219,0.25,0.422222224,0.041666667,0.34920635,0.788927219,0.177777778
0.125,0.383522727,0.627272727,0.178977273,0.682078162,0.25,0.534090912,0.060606058,0.278409093,0.682078162,0.191761364
0.123684211,0.381578947,0.623684211,0.094736842,0.620146899,0.23684211,0.526315792,0.030701758,-0.323308271,0.620146899,0.190789474
0.131016043,0.36631016,0.629946524,0.128342246,0.656948912,0.31016043,0.46524064,0.0828877,-0.083269671,0.656948912,0.18315508
0.127659574,0.385638298,0.607446809,0.125,0.680121648,0.27659574,0.542553192,-0.104609925,-0.107142857,0.680121648,0.192819149
0.111731844,0.38547486,0.612290503,0.19273743,0.739489023,0.11731844,0.54189944,-0.064245808,0.376695929,0.739489023,0.19273743
0.133903134,0.407407407,0.689173789,0.062678063,0.73534212,0.33903134,0.629629632,0.576448242,-0.55229955,0.73534212,0.203703704
0.127423823,0.385041551,0.647922438,0.202216066,0.833284762,0.27423823,0.540166208,0.232686983,0.444400471,0.833284762,0.192520776
0.112328767,0.380821918,0.620547945,0.147945205,0.718836542,0.12328767,0.523287672,0.004566208,0.056751464,0.718836542,0.190410959
0.14516129,0.357526882,0.590860215,0.241935484,0.727854658,0.4516129,0.430107528,-0.242831542,0.7281106,0.727854658,0.178763441
0.123966942,0.377410468,0.63553719,0.08815427,0.621644392,0.23966942,0.509641872,0.129476583,-0.370326643,0.621644392,0.188705234
0.110810811,0.375675676,0.618918919,0.127027027,0.622035345,0.10810811,0.502702704,-0.009009008,-0.092664093,0.622035345,0.187837838
0.124324324,0.372972973,0.589189189,0.124324324,0.641256656,0.24324324,0.491891896,-0.256756758,-0.111969114,0.641256656,0.186486487
0.126721763,0.380165289,0.63553719,0.115702479,0.615881314,0.26721763,0.52066116,0.129476583,-0.173553721,0.615881314,0.190082645
0.119565217,0.358695652,0.603804348,0.16576087,0.709116803,0.19565217,0.434782608,-0.134963767,0.184006214,0.709116803,0.179347826
0.121372032,0.366754617,0.612401055,0.155672823,0.697023417,0.21372032,0.467018472,-0.063324542,0.111948736,0.697023417,0.183377309
0.125984252,0.372703412,0.577165354,0.149606299,0.754408097,0.25984252,0.490813648,-0.356955383,0.068616421,0.754408097,0.186351706
0.125,0.369791667,0.634375,0.083333333,0.627136943,0.25,0.479166672,0.119791667,-0.404761907,0.627136943,0.184895834
0.120104439,0.394255875,0.665013055,0.117493473,0.665565602,0.20104439,0.577023504,0.375108792,-0.160760907,0.665565602,0.197127938
0.108991826,0.38147139,0.570299728,0.198910082,0.646223864,0.08991826,0.52588556,-0.414168933,0.4207863,0.646223864,0.190735695
0.128686327,0.36997319,0.61849866,0.262734584,0.62309476,0.28686327,0.47989276,-0.012511167,0.8766756,0.62309476,0.184986595
0.127320955,0.376657825,0.65331565,0.156498674,0.697580177,0.27320955,0.506631304,0.277630417,0.117847671,0.697580177,0.188328913
0.129198966,0.369509044,0.564082687,0.142118863,0.732331427,0.29198966,0.478036176,-0.465977608,0.015134736,0.732331427,0.184754522
0.153645833,0.333333333,0.616145833,0.151041667,0.650667472,0.53645833,0.333333336,-0.032118058,0.07886905,0.650667472,0.166666667
0.13,0.3925,0.585,0.18,0.870118191,0.3,0.57,-0.291666667,0.285714286,0.870118191,0.19625
0.129032258,0.372208437,0.599751861,0.156327543,0.770922403,0.29032258,0.488833752,-0.168734492,0.116625307,0.770922403,0.186104219
0.132992327,0.358056266,0.651918159,0.10230179,0.612603586,0.32992327,0.432225064,0.265984658,-0.269272929,0.612603586,0.179028133
0.137931034,0.360742706,0.616180371,0.135278515,0.642082197,0.37931034,0.442970824,-0.031830242,-0.033724893,0.642082197,0.180371353
0.131188119,0.356435644,0.612871287,0.121287129,0.6482467,0.31188119,0.425742576,-0.059405942,-0.133663364,0.6482467,0.178217822
0.120603015,0.384422111,0.585929648,0.208542714,0.643223643,0.20603015,0.537688448,-0.2839196,0.489590814,0.643223643,0.192211056
0.122850123,0.375921376,0.624815725,0.186732187,0.713083936,0.22850123,0.503685504,0.040131042,0.333801336,0.713083936,0.187960688
0.129353234,0.380597015,0.66119403,0.169154229,0.692644386,0.29353234,0.522388064,0.343283583,0.208244493,0.692644386,0.190298508
0.124378109,0.370646766,0.599004975,0.186567164,0.649253755,0.24378109,0.482587064,-0.174958542,0.3326226,0.649253755,0.185323383
0.139896373,0.373056995,0.635751295,0.165803109,0.622599087,0.39896373,0.492227984,0.131260792,0.184307921,0.622599087,0.186528498
0.144356955,0.364829396,0.684776903,0.173228346,0.635441219,0.44356955,0.459317584,0.539807525,0.237345329,0.635441219,0.182414698
0.129113924,0.37721519,0.586075949,0.192405063,0.695363609,0.29113924,0.50886076,-0.282700425,0.374321879,0.695363609,0.188607595
0.128272251,0.384816754,0.67486911,0.191099476,0.686745173,0.28272251,0.539267016,0.457242583,0.364996257,0.686745173,0.192408377
0.162666667,0.336,0.617333333,0.146666667,0.66976661,0.62666667,0.344,-0.022222225,0.04761905,0.66976661,0.168
0.134210526,0.365789474,0.576315789,0.126315789,0.639970349,0.34210526,0.463157896,-0.364035092,-0.097744364,0.639970349,0.182894737
0.130548303,0.375979112,0.646736292,0.091383812,0.641750585,0.30548303,0.503916448,0.222802433,-0.347258486,0.641750585,0.187989556
